playerID,awardID,yearID,lgID,tie,notes
leiteal01,TSN All-Star,1996,NL,MISSING,LHP
bondsba01,TSN All-Star,1996,NL,MISSING,OF
burksel01,TSN All-Star,1996,NL,MISSING,OF
sheffga01,TSN All-Star,1996,NL,MISSING,OF
smoltjo01,TSN All-Star,1996,NL,MISSING,RHP
larkiba01,TSN All-Star,1996,NL,MISSING,SS
wettejo01,TSN Fireman of the Year,1996,AL,MISSING,MISSING
hoffmtr01,TSN Fireman of the Year,1996,NL,MISSING,MISSING
rodrial01,TSN Major League Player of the Year,1996,ML,MISSING,MISSING
hentgpa01,TSN Pitcher of the Year,1996,AL,MISSING,MISSING
smoltjo01,TSN Pitcher of the Year,1996,NL,MISSING,MISSING
wettejo01,World Series MVP,1996,ML,MISSING,MISSING
grissma02,ALCS MVP,1997,AL,MISSING,MISSING
alomasa02,All-Star Game MVP,1997,ML,MISSING,MISSING
aloumo01,Babe Ruth Award,1997,NL,MISSING,OF
biggicr01,Branch Rickey Award,1997,ML,MISSING,MISSING
clemero02,Cy Young Award,1997,AL,MISSING,MISSING
martipe02,Cy Young Award,1997,NL,MISSING,MISSING
palmera01,Gold Glove,1997,AL,MISSING,1B
knoblch01,Gold Glove,1997,AL,MISSING,2B
willima04,Gold Glove,1997,AL,MISSING,3B
rodriiv01,Gold Glove,1997,AL,MISSING,C
edmonji01,Gold Glove,1997,AL,MISSING,OF
griffke02,Gold Glove,1997,AL,MISSING,OF
willibe02,Gold Glove,1997,AL,MISSING,OF
mussimi01,Gold Glove,1997,AL,MISSING,P
vizquom01,Gold Glove,1997,AL,MISSING,SS
snowjt01,Gold Glove,1997,NL,MISSING,1B
biggicr01,Gold Glove,1997,NL,MISSING,2B
caminke01,Gold Glove,1997,NL,MISSING,3B
johnsch04,Gold Glove,1997,NL,MISSING,C
bondsba01,Gold Glove,1997,NL,MISSING,OF
mondera01,Gold Glove,1997,NL,MISSING,OF
walkela01,Gold Glove,1997,NL,MISSING,OF
maddugr01,Gold Glove,1997,NL,MISSING,P
ordonre01,Gold Glove,1997,NL,MISSING,SS
daviser01,Hutch Award,1997,ML,MISSING,MISSING
molitpa01,Lou Gehrig Memorial Award,1997,ML,MISSING,MISSING
griffke02,Most Valuable Player,1997,AL,MISSING,MISSING
walkela01,Most Valuable Player,1997,NL,MISSING,MISSING
hernali01,NLCS MVP,1997,NL,MISSING,MISSING
clemero02,Pitching Triple Crown,1997,AL,MISSING,MISSING
daviser01,Roberto Clemente Award,1997,ML,MISSING,MISSING
myersra01,Rolaids Relief Man Award,1997,AL,MISSING,MISSING
shawje01,Rolaids Relief Man Award,1997,NL,MISSING,MISSING
garcino01,Rookie of the Year,1997,AL,MISSING,MISSING
rolensc01,Rookie of the Year,1997,NL,MISSING,MISSING
martiti02,Silver Slugger,1997,AL,MISSING,1B
knoblch01,Silver Slugger,1997,AL,MISSING,2B
willima04,Silver Slugger,1997,AL,MISSING,3B
rodriiv01,Silver Slugger,1997,AL,MISSING,C
martied01,Silver Slugger,1997,AL,MISSING,DH
gonzaju03,Silver Slugger,1997,AL,MISSING,OF
griffke02,Silver Slugger,1997,AL,MISSING,OF
justida01,Silver Slugger,1997,AL,MISSING,OF
garcino01,Silver Slugger,1997,AL,MISSING,SS
bagweje01,Silver Slugger,1997,NL,MISSING,1B
biggicr01,Silver Slugger,1997,NL,MISSING,2B
castivi02,Silver Slugger,1997,NL,MISSING,3B
piazzmi01,Silver Slugger,1997,NL,MISSING,C
bondsba01,Silver Slugger,1997,NL,MISSING,OF
gwynnto01,Silver Slugger,1997,NL,MISSING,OF
walkela01,Silver Slugger,1997,NL,MISSING,OF
smoltjo01,Silver Slugger,1997,NL,MISSING,P
blausje01,Silver Slugger,1997,NL,MISSING,SS
martiti02,TSN All-Star,1997,AL,MISSING,1B
knoblch01,TSN All-Star,1997,AL,MISSING,2B
willima04,TSN All-Star,1997,AL,MISSING,3B
rodriiv01,TSN All-Star,1997,AL,MISSING,C
martied01,TSN All-Star,1997,AL,MISSING,DH
johnsra05,TSN All-Star,1997,AL,MISSING,LHP
griffke02,TSN All-Star,1997,AL,MISSING,OF
justida01,TSN All-Star,1997,AL,MISSING,OF
salmoti01,TSN All-Star,1997,AL,MISSING,OF
clemero02,TSN All-Star,1997,AL,MISSING,RHP
garcino01,TSN All-Star,1997,AL,MISSING,SS
bagweje01,TSN All-Star,1997,NL,MISSING,1B
biggicr01,TSN All-Star,1997,NL,MISSING,2B
castivi02,TSN All-Star,1997,NL,MISSING,3B
piazzmi01,TSN All-Star,1997,NL,MISSING,C
neaglde01,TSN All-Star,1997,NL,MISSING,LHP
bondsba01,TSN All-Star,1997,NL,MISSING,OF
gwynnto01,TSN All-Star,1997,NL,MISSING,OF
walkela01,TSN All-Star,1997,NL,MISSING,OF
martipe02,TSN All-Star,1997,NL,MISSING,RHP
blausje01,TSN All-Star,1997,NL,MISSING,SS
riverma01,TSN Fireman of the Year,1997,AL,MISSING,MISSING
shawje01,TSN Fireman of the Year,1997,NL,MISSING,MISSING
griffke02,TSN Major League Player of the Year,1997,ML,MISSING,MISSING
clemero02,TSN Pitcher of the Year,1997,AL,MISSING,MISSING
martipe02,TSN Pitcher of the Year,1997,NL,MISSING,MISSING
hernali01,World Series MVP,1997,ML,MISSING,MISSING
wellsda01,ALCS MVP,1998,AL,MISSING,MISSING
alomaro01,All-Star Game MVP,1998,ML,MISSING,MISSING
brosisc01,Babe Ruth Award,1998,AL,MISSING,3B
molitpa01,Branch Rickey Award,1998,ML,MISSING,MISSING
clemero02,Cy Young Award,1998,AL,MISSING,MISSING
glavito02,Cy Young Award,1998,NL,MISSING,MISSING
palmera01,Gold Glove,1998,AL,MISSING,1B
alomaro01,Gold Glove,1998,AL,MISSING,2B
venturo01,Gold Glove,1998,AL,MISSING,3B
rodriiv01,Gold Glove,1998,AL,MISSING,C
edmonji01,Gold Glove,1998,AL,MISSING,OF
griffke02,Gold Glove,1998,AL,MISSING,OF
willibe02,Gold Glove,1998,AL,MISSING,OF
mussimi01,Gold Glove,1998,AL,MISSING,P
vizquom01,Gold Glove,1998,AL,MISSING,SS
snowjt01,Gold Glove,1998,NL,MISSING,1B
boonebr01,Gold Glove,1998,NL,MISSING,2B
rolensc01,Gold Glove,1998,NL,MISSING,3B
johnsch04,Gold Glove,1998,NL,MISSING,C
bondsba01,Gold Glove,1998,NL,MISSING,OF
jonesan01,Gold Glove,1998,NL,MISSING,OF
walkela01,Gold Glove,1998,NL,MISSING,OF
maddugr01,Gold Glove,1998,NL,MISSING,P
ordonre01,Gold Glove,1998,NL,MISSING,SS
coneda01,Hutch Award,1998,ML,MISSING,MISSING
gwynnto01,Lou Gehrig Memorial Award,1998,ML,MISSING,MISSING
gonzaju03,Most Valuable Player,1998,AL,MISSING,MISSING
sosasa01,Most Valuable Player,1998,NL,MISSING,MISSING
hitchst01,NLCS MVP,1998,NL,MISSING,MISSING
clemero02,Pitching Triple Crown,1998,AL,MISSING,MISSING
sosasa01,Roberto Clemente Award,1998,ML,MISSING,MISSING
gordoto01,Rolaids Relief Man Award,1998,AL,MISSING,MISSING
hoffmtr01,Rolaids Relief Man Award,1998,NL,MISSING,MISSING
grievbe01,Rookie of the Year,1998,AL,MISSING,MISSING
woodke02,Rookie of the Year,1998,NL,MISSING,MISSING
palmera01,Silver Slugger,1998,AL,MISSING,1B
easleda01,Silver Slugger,1998,AL,MISSING,2B
palmede01,Silver Slugger,1998,AL,MISSING,3B
rodriiv01,Silver Slugger,1998,AL,MISSING,C
cansejo01,Silver Slugger,1998,AL,MISSING,DH
belleal01,Silver Slugger,1998,AL,MISSING,OF
gonzaju03,Silver Slugger,1998,AL,MISSING,OF
griffke02,Silver Slugger,1998,AL,MISSING,OF
rodrial01,Silver Slugger,1998,AL,MISSING,SS
mcgwima01,Silver Slugger,1998,NL,MISSING,1B
biggicr01,Silver Slugger,1998,NL,MISSING,2B
castivi02,Silver Slugger,1998,NL,MISSING,3B
piazzmi01,Silver Slugger,1998,NL,MISSING,C
aloumo01,Silver Slugger,1998,NL,MISSING,OF
sosasa01,Silver Slugger,1998,NL,MISSING,OF
vaughgr01,Silver Slugger,1998,NL,MISSING,OF
glavito02,Silver Slugger,1998,NL,MISSING,P
larkiba01,Silver Slugger,1998,NL,MISSING,SS
palmera01,TSN All-Star,1998,AL,MISSING,1B
alomaro01,TSN All-Star,1998,AL,MISSING,2B
brosisc01,TSN All-Star,1998,AL,MISSING,3B
rodriiv01,TSN All-Star,1998,AL,MISSING,C
cansejo01,TSN All-Star,1998,AL,MISSING,DH
wellsda01,TSN All-Star,1998,AL,MISSING,LHP
belleal01,TSN All-Star,1998,AL,MISSING,OF
gonzaju03,TSN All-Star,1998,AL,MISSING,OF
griffke02,TSN All-Star,1998,AL,MISSING,OF
martipe02,TSN All-Star,1998,AL,MISSING,RHP
rodrial01,TSN All-Star,1998,AL,MISSING,SS
mcgwima01,TSN All-Star,1998,NL,MISSING,1B
biggicr01,TSN All-Star,1998,NL,MISSING,2B
castivi02,TSN All-Star,1998,NL,MISSING,3B
piazzmi01,TSN All-Star,1998,NL,MISSING,C
glavito02,TSN All-Star,1998,NL,MISSING,LHP
aloumo01,TSN All-Star,1998,NL,MISSING,OF
sosasa01,TSN All-Star,1998,NL,MISSING,OF
vaughgr01,TSN All-Star,1998,NL,MISSING,OF
brownke01,TSN All-Star,1998,NL,MISSING,RHP
larkiba01,TSN All-Star,1998,NL,MISSING,SS
gordoto01,TSN Fireman of the Year,1998,AL,MISSING,MISSING
hoffmtr01,TSN Fireman of the Year,1998,NL,MISSING,MISSING
sosasa01,TSN Major League Player of the Year,1998,ML,MISSING,MISSING
clemero02,TSN Pitcher of the Year,1998,AL,MISSING,MISSING
brownke01,TSN Pitcher of the Year,1998,NL,MISSING,MISSING
brosisc01,World Series MVP,1998,ML,MISSING,MISSING
hernaor01,ALCS MVP,1999,AL,MISSING,MISSING
martipe02,All-Star Game MVP,1999,ML,MISSING,MISSING
riverma01,Babe Ruth Award,1999,AL,MISSING,RP
leiteal01,Branch Rickey Award,1999,ML,MISSING,MISSING
martipe02,Cy Young Award,1999,AL,MISSING,MISSING
johnsra05,Cy Young Award,1999,NL,MISSING,MISSING
palmera01,Gold Glove,1999,AL,MISSING,1B
alomaro01,Gold Glove,1999,AL,MISSING,2B
brosisc01,Gold Glove,1999,AL,MISSING,3B
rodriiv01,Gold Glove,1999,AL,MISSING,C
greensh01,Gold Glove,1999,AL,MISSING,OF
griffke02,Gold Glove,1999,AL,MISSING,OF
willibe02,Gold Glove,1999,AL,MISSING,OF
mussimi01,Gold Glove,1999,AL,MISSING,P
vizquom01,Gold Glove,1999,AL,MISSING,SS
snowjt01,Gold Glove,1999,NL,MISSING,1B
reesepo01,Gold Glove,1999,NL,MISSING,2B
venturo01,Gold Glove,1999,NL,MISSING,3B
liebemi01,Gold Glove,1999,NL,MISSING,C
finlest01,Gold Glove,1999,NL,MISSING,OF
jonesan01,Gold Glove,1999,NL,MISSING,OF
walkela01,Gold Glove,1999,NL,MISSING,OF
maddugr01,Gold Glove,1999,NL,MISSING,P
ordonre01,Gold Glove,1999,NL,MISSING,SS
ramirma02,Hank Aaron Award,1999,AL,MISSING,OF
sosasa01,Hank Aaron Award,1999,NL,MISSING,OF
caseyse01,Hutch Award,1999,ML,MISSING,MISSING
mcgwima01,Lou Gehrig Memorial Award,1999,ML,MISSING,MISSING
rodriiv01,Most Valuable Player,1999,AL,MISSING,MISSING
jonesch06,Most Valuable Player,1999,NL,MISSING,MISSING
perezed02,NLCS MVP,1999,NL,MISSING,MISSING
martipe02,Pitching Triple Crown,1999,AL,MISSING,MISSING
gwynnto01,Roberto Clemente Award,1999,ML,MISSING,MISSING
riverma01,Rolaids Relief Man Award,1999,AL,MISSING,MISSING
wagnebi02,Rolaids Relief Man Award,1999,NL,MISSING,MISSING
beltrca01,Rookie of the Year,1999,AL,MISSING,MISSING
willisc01,Rookie of the Year,1999,NL,MISSING,MISSING
delgaca01,Silver Slugger,1999,AL,MISSING,1B
alomaro01,Silver Slugger,1999,AL,MISSING,2B
palmede01,Silver Slugger,1999,AL,MISSING,3B
rodriiv01,Silver Slugger,1999,AL,MISSING,C
palmera01,Silver Slugger,1999,AL,MISSING,DH
greensh01,Silver Slugger,1999,AL,MISSING,OF
griffke02,Silver Slugger,1999,AL,MISSING,OF
ramirma02,Silver Slugger,1999,AL,MISSING,OF
rodrial01,Silver Slugger,1999,AL,MISSING,SS
bagweje01,Silver Slugger,1999,NL,MISSING,1B
alfoned01,Silver Slugger,1999,NL,MISSING,2B
jonesch06,Silver Slugger,1999,NL,MISSING,3B
piazzmi01,Silver Slugger,1999,NL,MISSING,C
guerrvl01,Silver Slugger,1999,NL,MISSING,OF
sosasa01,Silver Slugger,1999,NL,MISSING,OF
walkela01,Silver Slugger,1999,NL,MISSING,OF
hamptmi01,Silver Slugger,1999,NL,MISSING,P
larkiba01,Silver Slugger,1999,NL,MISSING,SS
palmera01,TSN All-Star,1999,AL,MISSING,1B
alomaro01,TSN All-Star,1999,AL,MISSING,2B
palmede01,TSN All-Star,1999,AL,MISSING,3B
rodriiv01,TSN All-Star,1999,AL,MISSING,C
moyerja01,TSN All-Star,1999,AL,MISSING,LHP
greensh01,TSN All-Star,1999,AL,MISSING,OF
griffke02,TSN All-Star,1999,AL,MISSING,OF
ramirma02,TSN All-Star,1999,AL,MISSING,OF
martipe02,TSN All-Star,1999,AL,MISSING,RHP
garcino01,TSN All-Star,1999,AL,MISSING,SS
bagweje01,TSN All-Star,1999,NL,MISSING,1B
alfoned01,TSN All-Star,1999,NL,MISSING,2B
jonesch06,TSN All-Star,1999,NL,MISSING,3B
piazzmi01,TSN All-Star,1999,NL,MISSING,C
hamptmi01,TSN All-Star,1999,NL,MISSING,LHP
guerrvl01,TSN All-Star,1999,NL,MISSING,OF
sosasa01,TSN All-Star,1999,NL,MISSING,OF
walkela01,TSN All-Star,1999,NL,MISSING,OF
limajo01,TSN All-Star,1999,NL,MISSING,RHP
larkiba01,TSN All-Star,1999,NL,MISSING,SS
riverma01,TSN Fireman of the Year,1999,AL,MISSING,MISSING
urbinug01,TSN Fireman of the Year,1999,NL,MISSING,MISSING
palmera01,TSN Major League Player of the Year,1999,ML,MISSING,MISSING
martipe02,TSN Pitcher of the Year,1999,AL,MISSING,MISSING
hamptmi01,TSN Pitcher of the Year,1999,NL,MISSING,MISSING
riverma01,World Series MVP,1999,ML,MISSING,MISSING
justida01,ALCS MVP,2000,AL,MISSING,MISSING
jeterde01,All-Star Game MVP,2000,ML,MISSING,MISSING
jeterde01,Babe Ruth Award,2000,AL,MISSING,SS
stottto01,Branch Rickey Award,2000,ML,MISSING,MISSING
martipe02,Cy Young Award,2000,AL,MISSING,MISSING
johnsra05,Cy Young Award,2000,NL,MISSING,MISSING
olerujo01,Gold Glove,2000,AL,MISSING,1B
alomaro01,Gold Glove,2000,AL,MISSING,2B
frymatr01,Gold Glove,2000,AL,MISSING,3B
rodriiv01,Gold Glove,2000,AL,MISSING,C
dyeje01,Gold Glove,2000,AL,MISSING,OF
erstada01,Gold Glove,2000,AL,MISSING,OF
willibe02,Gold Glove,2000,AL,MISSING,OF
rogerke01,Gold Glove,2000,AL,MISSING,P
vizquom01,Gold Glove,2000,AL,MISSING,SS
snowjt01,Gold Glove,2000,NL,MISSING,1B
reesepo01,Gold Glove,2000,NL,MISSING,2B
rolensc01,Gold Glove,2000,NL,MISSING,3B
mathemi01,Gold Glove,2000,NL,MISSING,C
edmonji01,Gold Glove,2000,NL,MISSING,OF
finlest01,Gold Glove,2000,NL,MISSING,OF
jonesan01,Gold Glove,2000,NL,MISSING,OF
maddugr01,Gold Glove,2000,NL,MISSING,P
perezne01,Gold Glove,2000,NL,MISSING,SS
delgaca01,Hank Aaron Award,2000,AL,MISSING,1B
heltoto01,Hank Aaron Award,2000,NL,MISSING,1B
giambja01,Hutch Award,2000,ML,MISSING,MISSING
stottto01,Lou Gehrig Memorial Award,2000,ML,MISSING,MISSING
giambja01,Most Valuable Player,2000,AL,MISSING,MISSING
kentje01,Most Valuable Player,2000,NL,MISSING,MISSING
hamptmi01,NLCS MVP,2000,NL,MISSING,MISSING
leiteal01,Roberto Clemente Award,2000,ML,MISSING,MISSING
jonesto02,Rolaids Relief Man Award,2000,AL,MISSING,MISSING
alfonan01,Rolaids Relief Man Award,2000,NL,MISSING,MISSING
sasakka01,Rookie of the Year,2000,AL,MISSING,MISSING
furcara01,Rookie of the Year,2000,NL,MISSING,MISSING
delgaca01,Silver Slugger,2000,AL,MISSING,1B
alomaro01,Silver Slugger,2000,AL,MISSING,2B
glaustr01,Silver Slugger,2000,AL,MISSING,3B
posadjo01,Silver Slugger,2000,AL,MISSING,C
thomafr04,Silver Slugger,2000,AL,MISSING,DH
erstada01,Silver Slugger,2000,AL,MISSING,OF
ordonma01,Silver Slugger,2000,AL,MISSING,OF
ramirma02,Silver Slugger,2000,AL,MISSING,OF
rodrial01,Silver Slugger,2000,AL,MISSING,SS
heltoto01,Silver Slugger,2000,NL,MISSING,1B
kentje01,Silver Slugger,2000,NL,MISSING,2B
jonesch06,Silver Slugger,2000,NL,MISSING,3B
piazzmi01,Silver Slugger,2000,NL,MISSING,C
bondsba01,Silver Slugger,2000,NL,MISSING,OF
guerrvl01,Silver Slugger,2000,NL,MISSING,OF
sosasa01,Silver Slugger,2000,NL,MISSING,OF
hamptmi01,Silver Slugger,2000,NL,MISSING,P
renteed01,Silver Slugger,2000,NL,MISSING,SS
delgaca01,TSN All-Star,2000,AL,MISSING,1B
alomaro01,TSN All-Star,2000,AL,MISSING,2B
frymatr01,TSN All-Star,2000,AL,MISSING,3B
posadjo01,TSN All-Star,2000,AL,MISSING,C
wellsda01,TSN All-Star,2000,AL,MISSING,LHP
erstada01,TSN All-Star,2000,AL,MISSING,OF
ordonma01,TSN All-Star,2000,AL,MISSING,OF
willibe02,TSN All-Star,2000,AL,MISSING,OF
martipe02,TSN All-Star,2000,AL,MISSING,RHP
rodrial01,TSN All-Star,2000,AL,MISSING,SS
heltoto01,TSN All-Star,2000,NL,MISSING,1B
kentje01,TSN All-Star,2000,NL,MISSING,2B
jonesch06,TSN All-Star,2000,NL,MISSING,3B
piazzmi01,TSN All-Star,2000,NL,MISSING,C
glavito02,TSN All-Star,2000,NL,MISSING,LHP
bondsba01,TSN All-Star,2000,NL,MISSING,OF
guerrvl01,TSN All-Star,2000,NL,MISSING,OF
sosasa01,TSN All-Star,2000,NL,MISSING,OF
maddugr01,TSN All-Star,2000,NL,MISSING,RHP
renteed01,TSN All-Star,2000,NL,MISSING,SS
jonesto02,TSN Fireman of the Year,2000,AL,MISSING,MISSING
alfonan01,TSN Fireman of the Year,2000,NL,MISSING,MISSING
delgaca01,TSN Major League Player of the Year,2000,ML,MISSING,MISSING
martipe02,TSN Pitcher of the Year,2000,AL,MISSING,MISSING
glavito02,TSN Pitcher of the Year,2000,NL,MISSING,MISSING
jeterde01,World Series MVP,2000,ML,MISSING,MISSING
pettian01,ALCS MVP,2001,AL,MISSING,MISSING
ripkeca01,All-Star Game MVP,2001,ML,MISSING,MISSING
johnsra05,Babe Ruth Award,2001,NL,Y,P
schilcu01,Babe Ruth Award,2001,NL,Y,P
schilcu01,Branch Rickey Award,2001,ML,MISSING,MISSING
clemero02,Cy Young Award,2001,AL,MISSING,MISSING
johnsra05,Cy Young Award,2001,NL,MISSING,MISSING
mientdo01,Gold Glove,2001,AL,MISSING,1B
alomaro01,Gold Glove,2001,AL,MISSING,2B
chaveer01,Gold Glove,2001,AL,MISSING,3B
rodriiv01,Gold Glove,2001,AL,MISSING,C
camermi01,Gold Glove,2001,AL,MISSING,OF
hunteto01,Gold Glove,2001,AL,MISSING,OF
suzukic01,Gold Glove,2001,AL,MISSING,OF
mussimi01,Gold Glove,2001,AL,MISSING,P
vizquom01,Gold Glove,2001,AL,MISSING,SS
heltoto01,Gold Glove,2001,NL,MISSING,1B
vinafe01,Gold Glove,2001,NL,MISSING,2B
rolensc01,Gold Glove,2001,NL,MISSING,3B
ausmubr01,Gold Glove,2001,NL,MISSING,C
edmonji01,Gold Glove,2001,NL,MISSING,OF
jonesan01,Gold Glove,2001,NL,MISSING,OF
walkela01,Gold Glove,2001,NL,MISSING,OF
maddugr01,Gold Glove,2001,NL,MISSING,P
cabreor01,Gold Glove,2001,NL,MISSING,SS
rodrial01,Hank Aaron Award,2001,AL,MISSING,SS
bondsba01,Hank Aaron Award,2001,NL,MISSING,OF
schilcu01,Hutch Award,2001,ML,MISSING,MISSING
francjo01,Lou Gehrig Memorial Award,2001,ML,MISSING,MISSING
suzukic01,Most Valuable Player,2001,AL,MISSING,MISSING
bondsba01,Most Valuable Player,2001,NL,MISSING,MISSING
counscr01,NLCS MVP,2001,NL,MISSING,MISSING
schilcu01,Roberto Clemente Award,2001,ML,MISSING,MISSING
riverma01,Rolaids Relief Man Award,2001,AL,MISSING,MISSING
benitar01,Rolaids Relief Man Award,2001,NL,MISSING,MISSING
suzukic01,Rookie of the Year,2001,AL,MISSING,MISSING
pujolal01,Rookie of the Year,2001,NL,MISSING,MISSING
giambja01,Silver Slugger,2001,AL,MISSING,1B
boonebr01,Silver Slugger,2001,AL,MISSING,2B
glaustr01,Silver Slugger,2001,AL,MISSING,3B
posadjo01,Silver Slugger,2001,AL,MISSING,C
martied01,Silver Slugger,2001,AL,MISSING,DH
gonzaju03,Silver Slugger,2001,AL,MISSING,OF
ramirma02,Silver Slugger,2001,AL,MISSING,OF
suzukic01,Silver Slugger,2001,AL,MISSING,OF
rodrial01,Silver Slugger,2001,AL,MISSING,SS
heltoto01,Silver Slugger,2001,NL,MISSING,1B
kentje01,Silver Slugger,2001,NL,MISSING,2B
pujolal01,Silver Slugger,2001,NL,MISSING,3B
piazzmi01,Silver Slugger,2001,NL,MISSING,C
bondsba01,Silver Slugger,2001,NL,MISSING,OF
gonzalu01,Silver Slugger,2001,NL,MISSING,OF
sosasa01,Silver Slugger,2001,NL,MISSING,OF
hamptmi01,Silver Slugger,2001,NL,MISSING,P
aurilri01,Silver Slugger,2001,NL,MISSING,SS
thomeji01,TSN All-Star,2001,AL,MISSING,1B
boonebr01,TSN All-Star,2001,AL,MISSING,2B
glaustr01,TSN All-Star,2001,AL,MISSING,3B
posadjo01,TSN All-Star,2001,AL,MISSING,C
martied01,TSN All-Star,2001,AL,MISSING,DH
muldema01,TSN All-Star,2001,AL,MISSING,LHP
gonzaju03,TSN All-Star,2001,AL,MISSING,OF
ramirma02,TSN All-Star,2001,AL,MISSING,OF
suzukic01,TSN All-Star,2001,AL,MISSING,OF
clemero02,TSN All-Star,2001,AL,MISSING,RHP
rodrial01,TSN All-Star,2001,AL,MISSING,SS
heltoto01,TSN All-Star,2001,NL,MISSING,1B
biggicr01,TSN All-Star,2001,NL,MISSING,2B
jonesch06,TSN All-Star,2001,NL,MISSING,3B
piazzmi01,TSN All-Star,2001,NL,MISSING,C
johnsra05,TSN All-Star,2001,NL,MISSING,LHP
bondsba01,TSN All-Star,2001,NL,MISSING,OF
gonzalu01,TSN All-Star,2001,NL,MISSING,OF
sosasa01,TSN All-Star,2001,NL,MISSING,OF
schilcu01,TSN All-Star,2001,NL,MISSING,RHP
aurilri01,TSN All-Star,2001,NL,MISSING,SS
bondsba01,TSN Major League Player of the Year,2001,ML,MISSING,MISSING
clemero02,TSN Pitcher of the Year,2001,AL,MISSING,MISSING
schilcu01,TSN Pitcher of the Year,2001,NL,MISSING,MISSING
riverma01,TSN Reliever of the Year,2001,AL,MISSING,MISSING
benitar01,TSN Reliever of the Year,2001,NL,Y,MISSING
nenro01,TSN Reliever of the Year,2001,NL,Y,MISSING
johnsra05,World Series MVP,2001,ML,Y,MISSING
schilcu01,World Series MVP,2001,ML,Y,MISSING
kennead01,ALCS MVP,2002,AL,MISSING,MISSING
glaustr01,Babe Ruth Award,2002,AL,MISSING,3B
valenbo02,Branch Rickey Award,2002,ML,MISSING,MISSING
zitoba01,Cy Young Award,2002,AL,MISSING,MISSING
johnsra05,Cy Young Award,2002,NL,MISSING,MISSING
olerujo01,Gold Glove,2002,AL,MISSING,1B
boonebr01,Gold Glove,2002,AL,MISSING,2B
chaveer01,Gold Glove,2002,AL,MISSING,3B
molinbe01,Gold Glove,2002,AL,MISSING,C
erstada01,Gold Glove,2002,AL,MISSING,OF
hunteto01,Gold Glove,2002,AL,MISSING,OF
suzukic01,Gold Glove,2002,AL,MISSING,OF
rogerke01,Gold Glove,2002,AL,MISSING,P
rodrial01,Gold Glove,2002,AL,MISSING,SS
heltoto01,Gold Glove,2002,NL,MISSING,1B
vinafe01,Gold Glove,2002,NL,MISSING,2B
rolensc01,Gold Glove,2002,NL,MISSING,3B
ausmubr01,Gold Glove,2002,NL,MISSING,C
edmonji01,Gold Glove,2002,NL,MISSING,OF
jonesan01,Gold Glove,2002,NL,MISSING,OF
walkela01,Gold Glove,2002,NL,MISSING,OF
maddugr01,Gold Glove,2002,NL,MISSING,P
renteed01,Gold Glove,2002,NL,MISSING,SS
rodrial01,Hank Aaron Award,2002,AL,MISSING,SS
bondsba01,Hank Aaron Award,2002,NL,MISSING,OF
salmoti01,Hutch Award,2002,ML,MISSING,MISSING
graveda01,Lou Gehrig Memorial Award,2002,ML,MISSING,MISSING
tejadmi01,Most Valuable Player,2002,AL,MISSING,MISSING
bondsba01,Most Valuable Player,2002,NL,MISSING,MISSING
santibe01,NLCS MVP,2002,NL,MISSING,MISSING
johnsra05,Pitching Triple Crown,2002,NL,MISSING,MISSING
thomeji01,Roberto Clemente Award,2002,ML,MISSING,MISSING
kochbi01,Rolaids Relief Man Award,2002,AL,MISSING,MISSING
smoltjo01,Rolaids Relief Man Award,2002,NL,MISSING,MISSING
hinsker01,Rookie of the Year,2002,AL,MISSING,MISSING
jennija01,Rookie of the Year,2002,NL,MISSING,MISSING
giambja01,Silver Slugger,2002,AL,MISSING,1B
soriaal01,Silver Slugger,2002,AL,MISSING,2B
chaveer01,Silver Slugger,2002,AL,MISSING,3B
posadjo01,Silver Slugger,2002,AL,MISSING,C
ramirma02,Silver Slugger,2002,AL,MISSING,DH
anderga01,Silver Slugger,2002,AL,MISSING,OF
ordonma01,Silver Slugger,2002,AL,MISSING,OF
willibe02,Silver Slugger,2002,AL,MISSING,OF
rodrial01,Silver Slugger,2002,AL,MISSING,SS
heltoto01,Silver Slugger,2002,NL,MISSING,1B
kentje01,Silver Slugger,2002,NL,MISSING,2B
rolensc01,Silver Slugger,2002,NL,MISSING,3B
piazzmi01,Silver Slugger,2002,NL,MISSING,C
bondsba01,Silver Slugger,2002,NL,MISSING,OF
guerrvl01,Silver Slugger,2002,NL,MISSING,OF
sosasa01,Silver Slugger,2002,NL,MISSING,OF
hamptmi01,Silver Slugger,2002,NL,MISSING,P
renteed01,Silver Slugger,2002,NL,MISSING,SS
giambja01,TSN All-Star,2002,AL,MISSING,1B
soriaal01,TSN All-Star,2002,AL,MISSING,2B
chaveer01,TSN All-Star,2002,AL,MISSING,3B
posadjo01,TSN All-Star,2002,AL,MISSING,C
ramirma02,TSN All-Star,2002,AL,MISSING,DH
zitoba01,TSN All-Star,2002,AL,MISSING,LHP
anderga01,TSN All-Star,2002,AL,MISSING,OF
hunteto01,TSN All-Star,2002,AL,MISSING,OF
willibe02,TSN All-Star,2002,AL,MISSING,OF
lowede01,TSN All-Star,2002,AL,MISSING,RHP
rodrial01,TSN All-Star,2002,AL,MISSING,SS
heltoto01,TSN All-Star,2002,NL,MISSING,1B
kentje01,TSN All-Star,2002,NL,MISSING,2B
rolensc01,TSN All-Star,2002,NL,MISSING,3B
piazzmi01,TSN All-Star,2002,NL,MISSING,C
